"194.01800,5,25,15138834,1625550435,0,47198ad9,51594270205280263",危,3
"196.37300,1,25,16777215,1625550354,0,f423d729,51594227451166723",我靠,3
"207.26200,1,25,16777215,1625550349,0,56965f5a,51594225250205699",笑死我了，各回各家吃螺蛳粉吧,0
"266.72700,1,25,16777215,1625550332,0,ff2e74f7,51594216131264519",属实是卧龙凤雏了,0
"116.32000,1,25,14811775,1625550304,0,24a225dd,51594201411354627",完了,3
"90.31400,1,25,14811775,1625550275,0,24a225dd,51594186112630789",？？？？？,3
"144.16600,1,25,16777215,1625550272,0,df751ad5,51594184558641159",这些话题一看就非常有意思,0
"216.88600,1,25,16777215,1625550256,0,ce938bbe,51594176398622727",哈哈哈哈哈哈哈,0
"115.71400,1,25,16777215,1625550245,0,fde2682c,51594170539180039",哈哈哈哈，注定孤独终老,0
"88.10000,1,25,16777215,1625550245,0,f423d729,51594170660290565",嗯？,0
"110.08900,5,25,15138834,1625550237,0,eeeaa6f3,51594166128345095",歪打正着,2
"21.57900,1,25,15138834,1625550230,0,83140062,51594162425823235",这…00后群？  这套路 也就00后了吧  要么就是女的本来就喜欢他,2
"31.96000,1,25,14811775,1625550207,0,24a225dd,51594150424870919",我们女生群名也是这个,2
"250.93200,1,25,16777215,1625550189,0,b5241214,51594141126098951",跨服啊,2
"196.12600,1,25,16777215,1625550066,0,8ade1059,51594076864118851",？？？？？？？,3
"161.84400,1,25,16777215,1625550044,0,9796a365,51594064885710851",大学里谈个恋爱是两个寝室的交锋,0
"106.32000,1,25,16777215,1625550010,0,8ade1059,51594047405948933",？？？？？,3
"55.57900,1,25,16777215,1625549936,0,38b9cdbb,51594008246353923",般配,0
"254.90700,1,25,16777215,1625549903,0,c82d6210,51593991144079363",哈哈哈哈哈哈哈哈,0
"163.17900,1,25,15138834,1625549885,0,c4727f50,51593981748314117",这俩人能认识不是没道理的,2
"201.22500,1,25,16777215,1625549872,0,cadf6232,51593974695591939",BGM好评！！！,0
"212.39600,1,25,16777215,1625549839,0,3b9ba15e,51593957569200131",哈哈哈哈,0
"189.82800,1,25,16777215,1625549814,0,3b9ba15e,51593944284790789",改哈哈,0
"231.68200,1,25,16777215,1625549808,0,8a7b284a,51593941239201795",逆大天了属于是,0
"49.05100,1,25,16777215,1625549701,0,2b522c7f,51593885052829699",高手过招，往往只在一瞬间,0
"161.91900,1,25,16777215,1625549528,0,f7b52f62,51593794403958789",？？？,3
"180.01900,1,25,16777215,1625549429,0,5fd30dbc,51593742557642759",双向奔赴的爱情,0
"111.01000,5,25,16777215,1625549429,0,b288ee2f,51593742510456835",不是这个一点点哈哈哈哈哈哈哈哈,0
"203.55900,1,25,16777215,1625549409,0,203893a6,51593732215537671",哈哈哈哈哈哈,0
"66.49300,1,25,16777215,1625549407,0,dd8255ad,51593730962489347",好家伙！问你是找死呢,2
"144.47900,1,25,16777215,1625549347,0,203893a6,51593699641524231",哈哈哈哈哈哈,0
"0.90500,5,25,16777215,1625549292,0,b288ee2f,51593670599639045",《脱单就退群》,2
"272.84400,1,25,16777215,1625549278,0,cf071d60,51593663352406021",表情包是胡桃嘛,2
"208.79100,1,25,16777215,1625549270,0,dd818ac,51593659068448773",哈哈哈哈,0
"24.81900,1,25,16777215,1625549239,0,7bfb77a3,51593642876862467",哈哈哈,0
"211.84800,5,25,16646914,1625549201,0,1cc05297,51593623318298695",企业级理解,2
"241.23200,1,25,16777215,1625549197,0,f96254e3,51593621134639107",草,0
"206.06100,5,25,16646914,1625549187,0,1cc05297,51593616011296775",猜到了！,0
"224.59600,1,25,16777215,1625549186,0,47fdb133,51593615360655367",那你怎么打字的,2
"109.01600,1,25,16777215,1625549170,0,dd818ac,51593606742409223",哈哈哈哈哈哈,0
"33.70900,1,25,16777215,1625549165,0,893ac499,51593603983605763",常陆茉子！,0
"193.51500,5,25,16646914,1625549153,0,1cc05297,51593597948002311",那星星在变大怎么回事,1
"166.90500,1,25,16777215,1625549123,0,f96254e3,51593582178467847",般配,0
"188.91100,5,25,16646914,1625549112,0,1cc05297,51593576530837511",不，我的万花筒是红色的，而星星不是,0
"85.87900,1,25,16777215,1625549074,0,cf071d60,51593556408664071",？？？,3
"136.50100,1,25,16777215,1625549062,0,fca6adbc,51593550089420803",和我跟他第一次出去简直一模一样了,3
"100.99000,1,25,16777215,1625549057,0,f96254e3,51593547456446471",草草草,3
"86.11300,1,25,16777215,1625549042,0,f96254e3,51593539854794759",？？？？,3
"214.25900,1,25,16777215,1625549039,0,5e17da75,51593538181791751",哈哈哈哈,0
"246.96200,5,25,16777215,1625549022,0,5471f9ce,51593529318178823",《差点》,0
"215.04200,5,25,16777215,1625548985,0,5471f9ce,51593510118752263",草了,0
"213.20200,5,25,16777215,1625548978,0,5471f9ce,51593506209660935",哈哈哈哈哈哈哈哈哈哈哈草,0
"209.00200,5,25,16777215,1625548969,0,5471f9ce,51593501415047171",哈哈哈哈哈哈哈哈哈哈哈哈,0
"200.20200,5,25,16777215,1625548956,0,5471f9ce,51593494604546053",包油到家,0
"195.44200,5,25,16777215,1625548938,0,5471f9ce,51593485331464195",啧啧啧啧啧啧啧,0
"166.16200,5,25,16777215,1625548905,0,5471f9ce,51593467776729093",《适合》,0
"109.38600,1,25,16777215,1625548862,0,80ac322e,51593445554782213",必拿下,0
"224.13200,1,25,16777215,1625548838,0,f642d900,51593433007521795",哈哈哈哈，笑死扣下来,0
"97.93900,5,25,16777215,1625548826,0,5471f9ce,51593426711347207",哈哈哈哈哈哈哈哈哈哈哈哈哈,0
"92.37900,5,25,16777215,1625548814,0,5471f9ce,51593420162465797",《万一》,0
"80.09900,5,25,16777215,1625548795,0,5471f9ce,51593410392883205",草，笑拉了,0
"74.33900,5,25,16777215,1625548783,0,5471f9ce,51593403897479173",哈哈哈哈哈哈哈哈哈哈哈草,0
"142.28500,1,25,16777215,1625548777,0,c8cf8e02,51593401027002375",？？？？,3
"182.76500,1,25,16777215,1625548769,0,384b0746,51593396398587909",卡兹,0
"67.53900,5,25,15772458,1625548760,0,5471f9ce,51593391906488327",《一样的》,0
"138.20100,1,25,16777215,1625548737,0,70b1b062,51593379798056967",如何完成面壁者的工作以及如何破壁,1
"202.57500,1,25,16777215,1625548720,0,d46eec29,51593371169325063",王德发哈哈哈哈哈,0
"27.33900,5,25,16777215,1625548705,0,5471f9ce,51593363219546115",勇敢牛牛！不怕困难！,0
"16.33900,5,25,16777215,1625548681,0,5471f9ce,51593350366101511",《看手相》,0
"202.24800,1,25,16777215,1625548675,0,1714ceca,51593347415932933",哈哈哈哈哈哈哈,0
"250.13500,1,25,16777215,1625548648,0,c8052f94,51593333114404869",哈哈哈哈,0
"89.76800,1,25,16777215,1625548644,0,70b1b062,51593331286212615",《 别 装 ！ 》,0
"192.45600,1,25,16777215,1625548596,0,6ef242fb,51593306053279747",《好会啊》,0
"140.73500,1,25,16777215,1625548594,0,d46eec29,51593305030393861",哈哈哈哈哈狗头军师,0
"256.81900,1,25,16777215,1625548568,0,a2b2604b,51593291092197381",哈哈哈哈哈哈哈哈哈哈哈这特么都可以,0
"223.39300,1,25,16777215,1625548534,0,a2b2604b,51593273564725253",哈哈哈哈哈哈哈哈哈哈哈,0
"101.08300,5,25,15138834,1625548515,0,8a409374,51593263544532995",一点点奶茶预订,0
"112.77500,1,25,16777215,1625548501,0,d46eec29,51593256326135813",哈哈哈哈，开始跨服聊天,0
"253.97600,1,25,16777215,1625548481,0,48dbeb64,51593245493821447",哈哈哈哈哈哈哈哈哈哈或或或或或团战,0
"245.66800,1,25,16777215,1625548474,0,48dbeb64,51593242005209091",太强了,0
"216.62700,1,25,16777215,1625548474,0,232d6729,51593241983713283",哈哈哈哈哈,0
"82.77900,1,25,16777215,1625548461,0,47a7fd5a,51593234978701319",笑裂了,0
"128.30100,1,25,16777215,1625548446,0,5aad55a4,51593227102322693",这俩人走路都在聊天，怪不得没牵手,1
"207.73200,1,25,16777215,1625548443,0,48dbeb64,51593225449242631",哈哈哈哈哈哈哈哈哈哈或或或或或或或或或或或或或或或或或或或或,0
"18.85900,1,25,16777215,1625548428,0,eac49276,51593217756364803",谢怜:这我熟,0
"182.97900,1,25,16777215,1625548423,0,48dbeb64,51593215062048771",室友们好适合,0
"87.30200,1,25,16777215,1625548398,0,a2b2604b,51593202191826949",？？？,3
"0.56500,1,25,16777215,1625548389,0,647fa4fd,51593197260374021",ttk,1
"65.15700,1,25,16777215,1625548378,0,d46eec29,51593191892713475",我开始笑了,0
"251.31500,1,25,16777215,1625548369,0,a0046a82,51593186877898759",牛啊牛啊牛啊,0
"111.43300,1,25,16777215,1625548354,0,731f20d5,51593179102707717",跨频道聊天,2
"207.65900,1,25,16777215,1625548348,0,eb71fcea,51593176090673157",哈哈哈哈,0
"142.80300,5,25,15138834,1625548343,0,700c4817,51593173323481095",闇炎之主？,3
"219.89500,1,25,16777215,1625548329,0,a0046a82,51593165968244743",维维喜欢男主！确定了！,0
"269.75900,1,25,16777215,1625548328,0,23db8357,51593165528891395",淦,3
"261.58500,5,25,16707842,1625548295,0,1fb77ebd,51593147909144581",有一说一，确实,0
"125.19600,1,25,16777215,1625548286,0,48dbeb64,51593143185309699",哈哈哈哈哈哈哈哈哈哈或或或或或或或或或或或或或或或,0
"203.31900,1,25,16777215,1625548257,0,23db8357,51593128047542275",哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,0
"142.05500,1,25,16777215,1625548239,0,a0046a82,51593118760828933",维维是不是喜欢那个女生?,2
"33.81900,1,25,16777215,1625548186,0,acfe4b2b,51593090805268483",CLANNAD！,0
"42.30200,1,25,16777215,1625548055,0,fdd4ecd7,51593022524096517",谈恋爱不亲嘴那咋样，不然去桃园结义？,2
"273.33900,1,25,16777215,1625547975,0,90c66e9b,51592980577386503",太聪明了 大聪明,0
"114.77500,1,25,16777215,1625547863,0,1c44e613,51592921808896007",？我对奶茶不是很感兴趣,2
"84.69900,1,25,16777215,1625547853,0,5bf4e4d1,51592916283949061",？？？？？,3
"151.05900,1,25,16777215,1625547840,0,90c66e9b,51592909667958789",这下可以完蛋了,1
"106.80000,1,25,16777215,1625547820,0,6068677f,51592899161227267",双方队友都是带师,0
"62.68800,5,25,16777215,1625547793,0,6a463e7a,51592884928380935",《一样》,0
"107.26400,1,25,16777215,1625547770,0,a489c0e1,51592872689401863",双关,0
"79.91900,1,25,16777215,1625547746,0,4b50cd41,51592860341370885",Bgm一出  非死即伤,1
"257.73900,1,25,16777215,1625547716,0,62919aeb,51592844717588485",阴差阳错,0
"12.85900,1,25,16777215,1625547714,0,6a463e7a,51592843272650759",维维上线哈哈哈,0
"84.63900,1,25,16777215,1625547709,0,868699c8,51592840811642885",？,3
"159.85900,1,25,16777215,1625547699,0,d2bfa6e6,51592835547267077",？？？,3
"50.48500,1,25,16777215,1625547645,0,2294b68e,51592807122468871",卧龙雏凤,0
"206.56900,1,25,16777215,1625547630,0,dc67e43,51592799645073413",《5分钟》,0
"143.25900,4,25,16707842,1625547609,0,bfa2fad0,51592788540129285",感觉是直男直女的中门对狙,0
"65.16800,1,25,16777215,1625547597,0,1d7a8639,51592782239236099",维维洛洛可还行,0
"257.98000,1,25,16777215,1625547588,0,7ce6db0a,51592777479749635",up主自编自导很赞,0
"216.73900,1,25,16777215,1625547572,0,f12e796f,51592768881426437",两个直男在这里,0
"139.58800,1,25,16777215,1625547549,0,f2941594,51592757025701891",这波阿，这波是黑洞奔向太阳系自救方法，那我寻思聊到这个话题可以自然过渡到怎么在必死的情况下过的最开心。,0
"105.63800,1,25,16777215,1625547517,0,dc67e43,51592740055547911",《一点点》,0
"212.97900,1,25,16777215,1625547448,0,5b0717b8,51592704141295621",哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,0
"250.93900,4,25,15772458,1625547399,0,36700440,51592678560759813",《大成功》,0
"163.75900,1,25,16777215,1625547395,0,5b0717b8,51592676011671557",？,3
"215.77900,1,25,16777215,1625547384,0,ab69f22a,51592670430625799",哈哈哈哈,0
"79.12800,1,25,16777215,1625547346,0,4cb98458,51592650785030149",格局打开,0
"113.67900,1,25,16777215,1625547330,0,5b0717b8,51592642045673475",哈哈哈哈哈哈哈哈哈哈哈哈,0
"140.50000,1,25,16777215,1625547324,0,3bd28cc6,51592638740561925",蚌埠住了,0
"103.01900,1,25,16777215,1625547314,0,5b0717b8,51592633692717061",哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,0
"265.74700,1,25,16777215,1625547313,0,37d1696f,51592633302646791",直男,0
"58.80100,1,25,16777215,1625547309,0,4cb98458,51592631220174853",不分伯仲,0
"248.06100,1,25,16777215,1625547295,0,37d1696f,51592624016982021",旗鼓相当,0
"154.29900,4,25,15772458,1625547275,0,36700440,51592613473026051",《拿下》,0
"227.53000,1,25,16777215,1625547275,0,37d1696f,51592613269078023",那你怎么玩手机的,2
"137.63000,1,25,16777215,1625547267,0,78775eeb,51592608898613255",我有个游戏群，啥都聊就是不聊游戏,2
"218.14700,1,25,16777215,1625547261,0,302f042c,51592605923803141",不在通一频道聊天 啊哈哈哈哈哈哈哈哈,0
"198.47500,1,25,16777215,1625547246,0,37d1696f,51592598020161541",光玩儿手机了，聊个屁啊,2
"187.90500,1,25,16777215,1625547226,0,32274c23,51592587813322755",然后那是夏季大三角,0
"164.58700,1,25,16777215,1625547212,0,37d1696f,51592580258856965",笑死,0
"97.33900,4,25,6830715,1625547201,0,36700440,51592574462853123",《埋伏》,0
"151.52200,1,25,16777215,1625547199,0,37d1696f,51592573417422855",废了,1
"149.72800,1,25,16777215,1625547164,0,4398cef2,51592555357274115",好家伙,0
"93.53300,1,25,16777215,1625547117,0,ed7521b7,51592530388582405",救命哈哈哈哈哈哈哈哈哈,0
"145.54500,1,25,16777215,1625547117,0,32274c23,51592530274287623",切伦科夫辐射的形成机理,0
"13.89900,1,25,16777215,1625547052,0,8f022a7b,51592496331882565",维他奶滚，我直接举报,2
"143.82300,1,25,16777215,1625547051,0,1dbfb5b7,51592496138420229",?,3
"34.15900,1,25,16777215,1625547044,0,4398cef2,51592492360400901",沫子！！,0
"18.72300,1,25,16777215,1625547041,0,e2f284e4,51592490662756357",哈哈哈,0
"109.61000,1,25,16777215,1625547015,0,1dbfb5b7,51592477288169475",?！,3
"87.03400,1,25,16777215,1625546993,0,1dbfb5b7,51592465449746435",?！,3
"77.69700,1,25,16777215,1625546984,0,1dbfb5b7,51592460614762501",?,3
"259.33900,1,25,16777215,1625546958,0,20ae4e6f,51592447286312967",卧龙凤雏,0
"251.52800,1,25,16777215,1625546925,0,ef07c3bf,51592429692780615",下次约会，眼睛都要扣瞎了,1
"22.58100,1,25,16777215,1625546912,0,1dbfb5b7,51592422884376579",笑死,0
"176.61600,1,25,16777215,1625546876,0,20ae4e6f,51592403914063879",带师,0
"181.18500,1,18,15138834,1625546871,0,992fc2bf,51592401325129735",欲擒故纵,0
"138.41900,1,25,16777215,1625546848,0,93c1fa9b,51592389508726791",危,3
"267.05900,1,25,16777215,1625546827,0,87ff7ce7,51592378637090821",跨服聊天,0
"254.61900,1,25,16777215,1625546812,0,5e49aba5,51592370738167811",都是什么妖魔鬼怪,3
"119.71700,1,25,16777215,1625546776,0,ef07c3bf,51592351788826631",小卖部去了又回,1
"106.31700,1,25,16777215,1625546753,0,ef07c3bf,51592339508953091",真精彩,0
"269.16400,1,25,16777215,1625546745,0,7d1ea799,51592335715205127",卧龙凤雏,0
"165.98400,1,25,16777215,1625546728,0,b953db60,51592326601506823",？？？？？？？,3
"161.51000,1,25,16777215,1625546724,0,b953db60,51592324404215811",？,3
"142.94700,1,25,16777215,1625546701,0,5e49aba5,51592312197218307",卧龙凤雏,0
"246.13400,1,25,16776960,1625546688,0,49435a35,51592305539809283",哈哈哈哈哈哈哈哈哈哈哈,0
"235.24800,1,25,16777215,1625546677,0,49435a35,51592299822972935",哈哈哈哈哈哈哈哈哈哈哈,0
"213.72000,1,25,16777215,1625546674,0,92ae2729,51592298426793987",必然不脱单,0
"227.67000,5,25,15138834,1625546671,0,8121d001,51592296536211461",笑死我,0
"33.31900,1,25,16777215,1625546658,0,32274c23,51592290056536067",柚子厨无处不在,0
"264.13500,1,25,16777215,1625546647,0,1d01fdf1,51592284074934275",笑出狗叫,0
"20.67900,1,25,16777215,1625546636,0,32274c23,51592278417342467",什么土味情话,2
"77.76700,5,25,15138834,1625546630,0,e41a7726,51592275194019847",《对!来辆车!》,0
"65.13900,1,25,16777215,1625546594,0,87ff7ce7,51592256318078979",双方智囊团笑死了,0
"113.41900,1,25,16777215,1625546557,0,e021fb9f,51592237025853443",？？？？,3
"100.49900,1,25,16777215,1625546542,0,e021fb9f,51592228964401155",逐渐不对劲,1
"135.56000,1,25,16777215,1625546535,0,1d1cca3b,51592225248772099",哈哈哈哈哈,0
"161.73300,1,25,16777215,1625546508,0,e5ea6aa8,51592211002818567",《般配》,0
"85.27800,1,25,16777215,1625546476,0,f042c4d1,51592194563244035",？,3
"10.89700,1,25,16777215,1625546409,0,451b2fd4,51592159582748679",拒绝维他,2
"262.65800,5,25,15138834,1625546289,0,194e680f,51592096388218885",幸好没送，不然。。。。。。,1
"261.05600,5,25,15138834,1625546245,0,194e680f,51592073115074565",《两个世界的人》,1
"120.49600,1,25,16777215,1625546237,0,3161066b,51592069257363463",捡到鬼了,3
"211.39900,1,25,16777215,1625546149,0,ac300eb,51592022935994375",哈哈哈哈,0
"37.27200,5,25,15138834,1625546105,0,305899f1,51591999873613831",不能日 谈什么恋爱？,2
"164.89900,1,25,16777215,1625546100,0,ac300eb,51591997505929223",槽,1
"186.12400,1,25,16777215,1625546072,0,357f79ed,51591982749843459",自幼年时，我便独自一人守护历代星辰,1
"205.20600,1,25,16777215,1625545975,0,5a0fbab9,51591931867168773",哈哈哈哈哈哈哈,0
"6.84400,5,25,15138834,1625545944,0,194e680f,51591915583832071",你们群里内部消化四个单身狗变两对情侣不就集体退群了吗？,2
"212.79900,1,25,16777215,1625545899,0,d30da9a,51591891966230535",哈哈哈啊,0
"80.38400,1,25,16777215,1625545839,0,5a0fbab9,51591860687208455",哈哈哈哈哈哈,0
"206.53400,1,25,16777215,1625545778,0,4a199a0e,51591828518469639",哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,0
"252.18500,1,25,16777215,1625545722,0,cb6994c8,51591799336075269",撒花,0
"29.11100,1,25,16777215,1625545660,0,316ccc56,51591766797189125",+,3
"224.29900,1,25,16777215,1625545625,0,882b522f,51591748263608325",哈哈哈哈,0
"34.55600,1,25,16777215,1625545619,0,1ff5c4c,51591745299808261",茉子！,0
"134.43500,1,25,16777215,1625545609,0,4c45cd26,51591739935293447",我已经开始笑了,0
"140.79900,1,25,16777215,1625545551,0,cb6994c8,51591709597892613",聊股市,0
"273.80900,1,25,16777215,1625545544,0,260aef15,51591705941508101",整笑了,0
"268.91100,5,25,16777215,1625545532,0,b288ee2f,51591699529990149",？？？？？,3
"18.86100,1,25,16777215,1625545524,0,6e5c4b63,51591695500312583",必拿下！,0
"263.81900,1,25,16777215,1625545519,0,1ebf7409,51591692603621383",生病,1
"222.35100,5,25,16777215,1625545482,0,b288ee2f,51591673348096007",你咋打字的呀老哥,2
"211.03100,5,25,16777215,1625545464,0,b288ee2f,51591663779315715",哈哈哈哈哈哈哈哈哈哈哈哈哈哈,0
"162.14000,1,25,16777215,1625545457,0,77277189,51591660129746949",Bgm 好给力,0
"203.23100,5,25,16777215,1625545451,0,b288ee2f,51591656839839747",哈哈哈哈哈哈哈哈哈哈哈你怎么打字的哈哈哈哈哈哈,0
"146.05800,1,25,16777215,1625545419,0,77277189,51591640302747655",哈哈哈哈哈,0
"224.29900,1,25,16777215,1625545401,0,b8dbc5c8,51591630609711109",一直被盯着怎么发信息哈哈哈哈哈哈,0
"268.36000,1,25,16777215,1625545401,0,4cd37572,51591630571962375",大失败,0
"159.25900,5,25,16777215,1625545393,0,b288ee2f,51591626461020167",我只能说这俩般配,0
"135.59900,5,25,16777215,1625545338,0,b288ee2f,51591597797670915",维维退群吧，老哥快回来呀,2
"95.45900,1,25,16777215,1625545311,0,1ebf7409,51591583509250119",狗头军师,0
"118.09900,1,25,16777215,1625545307,0,b288ee2f,51591581294133255",哈哈哈哈哈哈哈哈哈哈哈,0
"142.13400,1,25,16777215,1625545271,0,4cd37572,51591562626334725",哈哈哈哈哈哈,0
"108.77300,1,25,16777215,1625545265,0,2d806e5e,51591559483752455",《必拿下》,0
"74.99900,1,25,16777215,1625545260,0,b288ee2f,51591556842913795",？？？？？,3
"143.35900,1,25,16777215,1625545250,0,83a99e31,51591551552847877",笑死了是真的,0
"203.33300,1,25,8700107,1625545234,0,68a9f780,51591543451025415",十秒法则别太着急啊啊啊啊,0
"50.77900,1,25,16777215,1625545233,0,b288ee2f,51591542582804485",笑死我了，看到自己,0
"43.15600,1,25,16777215,1625545225,0,de152dad,51591538447745095",表情包不太像女生哈哈哈,0
"262.06200,1,25,16777215,1625545215,0,f08501e3,51591533108920327",哈哈哈哈哈哈哈,0
"62.62900,1,25,16777215,1625545188,0,4cd37572,51591519121440773",一样的,0
"246.85100,1,25,16777215,1625545184,0,fb85ad90,51591516796223491",跨服聊天,0
"173.35300,1,25,16777215,1625545177,0,68a9f780,51591513379438595",把我气笑了,0
"215.15600,1,25,16777215,1625545168,0,f08501e3,51591508500938757",哈哈哈哈哈哈哈哈,0
"206.82000,1,25,16777215,1625545137,0,fb85ad90,51591492336091141",哈哈哈哈哈哈哈哈哈,0
"228.44700,1,25,16777215,1625545093,0,2037bec2,51591469351829507",卧龙凤雏,0
"121.87000,1,25,16777215,1625545056,0,f08501e3,51591449985155077",哈哈哈哈哈哈哈哈,0
"105.42600,1,25,16777215,1625545031,0,f08501e3,51591437087670279",哈哈哈哈哈哈哈哈,0
"84.73700,1,25,16777215,1625545011,0,f08501e3,51591426284191749",？？？？？？,3
"193.00400,1,25,16777215,1625544988,0,a7019e26,51591414035251203",rua,1
"96.38400,1,25,16777215,1625544980,0,774b3573,51591409866113031",哈哈哈哈哈,0
"156.00400,1,25,16777215,1625544951,0,a7019e26,51591394854699015",好假。。。,2
"32.84200,1,25,16777215,1625544839,0,4a8b701c,51591336255553543",自己那么多号的么,2
"253.63000,1,25,16777215,1625544823,0,44ca5330,51591327767855107",《大成功》,0
"255.87000,1,25,16777215,1625544779,0,5af1911a,51591304571781127",真有效,0
"273.66600,1,25,16777215,1625544768,0,480ab66,51591298726494215",夜宵了,0
"267.54100,5,25,16707842,1625544751,0,95d4abcf,51591290072072197",五十步笑百步,0
"218.42500,1,25,16777215,1625544741,0,5af1911a,51591284983332871",。。。,3
"213.54900,1,25,16777215,1625544735,0,5af1911a,51591281870635013",。。。,3
"149.44300,1,25,16777215,1625544726,0,5fe44df1,51591276990038021",hhhhhhhhh,0
"159.07000,1,25,16777215,1625544723,0,44ca5330,51591275482185731",？？？？,3
"151.45000,1,25,16777215,1625544712,0,44ca5330,51591269796806663",《啊对》,0
"234.72100,1,25,16777215,1625544711,0,95d4abcf,51591269080629253",哈哈哈哈哈哈哈哈哈哈哈哈,0
"195.11900,1,25,16777215,1625544679,0,69810bf0,51591252386250755",今天风甚是喧嚣,1
"203.22100,1,25,16777215,1625544678,0,95d4abcf,51591251508592647",哈哈哈哈哈哈哈哈哈哈哈哈,0
"179.97200,1,25,16777215,1625544662,0,b7efc236,51591243458674691",人才，太人才了,0
"83.50900,5,25,15138834,1625544603,0,cf99f636,51591212355813379",想喝电脑配件就直说为什么这么隐晦,2
"102.86800,1,25,16777215,1625544562,0,95d4abcf,51591190927638531",狗头军师,0
"84.68800,1,25,16777215,1625544540,0,95d4abcf,51591179288444931",卧龙凤雏,0
"198.91600,1,25,16777215,1625544538,0,4feaf64b,51591178363076611",母胎单身的恋爱教学,2
"263.99600,1,25,16777215,1625544513,0,f0ea81c6,51591165246963719",直男的兄弟还是直男,0
"165.50600,1,25,16777215,1625544506,0,28c788ba,51591161393971203",卧龙凤雏,0
"156.32100,1,25,16777215,1625544496,0,28c788ba,51591156584677383",这人有病吧,2
"149.51800,1,25,16777215,1625544490,0,28c788ba,51591153031053317",？？？？？？？,3
