"1524.47800,1,25,16777215,1625549650,0,60a1062b,51593858680094727",这是真理亚知道他后悔了吧,1
"151.86800,1,25,16777215,1625549644,0,99ab9d2d,51593855477219333",？？？,3
"896.83900,5,25,16777215,1625549634,0,af382ebd,51593850039304195",大家别忘了这部剧的名字,1
"569.27700,1,25,16777215,1625549583,0,74956ae2,51593823283314691",消失的爱人,0
"845.42500,5,25,15138834,1625549456,0,3d048a67,51593756675670023",我直接死在床上,1
"769.83000,1,25,16777215,1625549446,0,930d6008,51593751653515269",手账,0
"1290.23300,1,25,16777215,1625549293,0,d078e8aa,51593671315816453",警察也太蠢了吧,2
"854.98900,1,25,16777215,1625549284,0,bd318a95,51593666666954755",会,0
"150.14200,1,25,16777215,1625549277,0,43b3cedd,51593662992220163",？？？？？？？,3
"192.31400,1,25,16777215,1625549274,0,d65bd58,51593661409394691",海森堡？,3
"853.69400,1,25,16777215,1625549252,0,29127027,51593650009276423",杀人诛心a,2
"1068.29700,1,25,16777215,1625549213,0,8623886e,51593629236461575",逆天了,0
"1220.15800,1,25,16777215,1625549194,0,60a1062b,51593619700187143",？？？？？,3
"1016.44700,1,25,16777215,1625549174,0,888b5ed4,51593609067626499",燃起来了,0
"13.97200,1,25,16777215,1625549157,0,50557eb,51593600055640071",我会让自己榨干,1
"151.05700,1,25,16777215,1625549144,0,977f97ae,51593593281314819",哈?,0
"863.80700,5,25,16707842,1625549095,0,d696ff2e,51593567322767363",会啊太丑不好办事,2
"1624.16100,1,25,16777215,1625549086,0,cf108e0e,51593562798686213",催更催更,2
"1104.33700,1,25,16777215,1625549079,0,60a1062b,51593558981345283",不好意思，我手机闹钟响了,1
"19.28100,1,25,16777215,1625549009,0,74956ae2,51593522702712835",还是门当户对稳妥,0
"146.43500,1,25,16777215,1625548945,0,5da119d,51593488760307717",？？？？？？？？？,3
"570.09400,1,25,16777215,1625548874,0,cd787898,51593451723554819",叫小五郎？,2
"100.76000,1,25,16777215,1625548806,0,785dae6f,51593416173682693",裤子,2
"79.03800,1,25,16777215,1625548785,0,785dae6f,51593404788768771",阿塔塔卡伊,0
"1105.09000,1,25,16777215,1625548766,0,ca112ea3,51593395048546311",草同款闹钟,0
"1600.33900,1,25,16777215,1625548740,0,1efc655c,51593381641453573",6,2
"856.97000,1,25,16777215,1625548711,0,a163d6f5,51593366401449991",在乎,1
"1093.84200,1,25,16777215,1625548706,0,308a8045,51593363850788867",警察就是想弄死女主，早点下班吧,2
"14.14200,1,25,16777215,1625548633,0,d80d333e,51593325230686213",给你丢鸡爪,2
"1335.66700,1,25,16777215,1625548597,0,e7fa2b66,51593306290782211",伞兵,0
"1130.09100,1,25,16777215,1625548536,0,f1a23c3e,51593274695614471",雷车太慢,1
"854.91800,1,25,16777215,1625548510,0,d19e0493,51593260590170117",hui,0
"543.92600,1,25,16777215,1625548505,0,60a1062b,51593258086170631",正在打电话..,1
"1632.09800,1,25,16777215,1625548499,0,67936d35,51593255253442567",我要看绝命毒师！！！！！！！！！,0
"1439.42200,1,25,16777215,1625548474,0,ecca463b,51593242010451975",有一说一 小三确实好看,0
"5.70800,1,25,16777215,1625548469,0,d76648bd,51593239195025415",这剧yyds全剧无尿点,0
"1299.55100,1,25,16777215,1625548463,0,bf6bcdd0,51593236083376131",男主只是想救老婆,0
"596.75300,1,25,16777215,1625548424,0,5ea61064,51593215558549507",妻子情夫？,2
"1028.04000,1,25,16777215,1625548413,0,d9ec0b0,51593209806061575",拉了个寂寞，话还是说完了。,1
"428.66900,1,25,16777215,1625548260,0,60a1062b,51593129825402883",是林斌生,0
"850.28300,1,25,16777215,1625548219,0,6629eac,51593108089995267",会,0
"1066.22700,1,25,16777215,1625548201,0,1efc655c,51593098800660485",该不会送夫妻俩合伙的把,2
"1318.85000,1,25,16777215,1625548198,0,e3d76746,51593097026469891",？？,3
"7.54000,1,25,16777215,1625548196,0,b93c9fc5,51593096252096519",越狱,1
"1338.95300,1,25,16777215,1625548137,0,dd64e937,51593065321725957",可能是吓傻了，有理智的倒完之后还会再买一瓶,3
"796.88700,1,25,16777215,1625548104,0,5232a7c9,51593047878664195",正常人谁写日记啊,2
"1650.04000,1,25,16777215,1625548086,0,9fdda47a,51593038597193733",催更,2
"320.53900,1,25,16777215,1625548086,0,60a1062b,51593038749237251",↓柯南,0
"877.27100,1,25,16777215,1625548080,0,1c5f4196,51593035471388679",知道结局之后会在乎，那我走？,2
"984.64600,1,25,16777215,1625548053,0,93c46186,51593021462937603",折合人民币一千一百多万,3
"215.74900,1,25,16777215,1625548037,0,d03aeb5e,51593012963704835",渣狗！！！！！,2
"1067.49700,1,25,16777215,1625548034,0,ecca463b,51593011495698439",这炒作一下都能回本,2
"1349.54600,1,25,16777215,1625548034,0,c56491b9,51593011033276421",。。。。。。。。。。。。。。,0
"202.01500,1,25,16777215,1625548023,0,d03aeb5e,51593005756317699",？？？？？？,3
"144.77900,1,25,16777215,1625548002,0,4304ac9,51592994690695171",?,3
"859.01100,1,25,16777215,1625548002,0,f42bf5d5,51592994238234629",会,0
"866.83600,1,25,16777215,1625548002,0,1efc655c,51592994256584711",还有不在乎丶 哈哈哈,0
"852.55000,1,25,16777215,1625547987,0,1efc655c,51592986772373507",会,0
"210.95400,1,25,16777215,1625547955,0,60a1062b,51592969689497605",林斌生？,3
"983.35700,1,25,16777215,1625547940,0,ecca463b,51592961722417155",不难,2
"857.92200,1,25,16777215,1625547913,0,925a5663,51592948078870531",会,0
"621.32900,1,25,16777215,1625547882,0,e2acd9bd,51592931375579143",？？？？,3
"863.80500,1,25,16777215,1625547813,0,ecca463b,51592895584010243",终究是看脸的,2
"505.23900,1,25,16777215,1625547813,0,c4513517,51592895279398917",这有点想消失的爱人,1
"1604.15800,1,25,16777215,1625547812,0,b2b370d6,51592894778179591",牛,0
"430.96900,1,25,16777215,1625547770,0,8871958b,51592872835153925",j结合时事,0
"180.62100,1,25,16777215,1625547763,0,ef581755,51592869291491335",林生斌,0
"818.23800,1,25,16777215,1625547759,0,ecca463b,51592867280846855",这真是闲的不知道干啥了,2
"1518.39800,1,25,16777215,1625547724,0,f525a314,51592848834297859",这不就是消失的爱人的剧情吗,2
"858.21000,1,25,16777215,1625547691,0,26fd050f,51592831217696773",大家都是颜狗没毛病哈哈哈哈,0
"151.73100,1,25,16777215,1625547657,0,4b3cdc88,51592813515112455",？？？？？,3
"1549.62800,1,25,16777215,1625547643,0,936c8d1f,51592806318735365",Maria,0
"1536.92600,1,25,16777215,1625547630,0,936c8d1f,51592799652937735",marya,0
"870.15900,1,25,16777215,1625547615,0,57cb1464,51592791762403333",在乎,1
"197.95000,1,25,16777215,1625547611,0,53e7b9b6,51592789448720387",老婆孩子在天堂,1
"99.50300,1,25,16777215,1625547604,0,4b3cdc88,51592785670176773",我觉得很可怕,3
"16.23100,1,25,16777215,1625547591,0,82d882f,51592778937794563",毒师??????????????!!!!!,3
"205.21700,5,25,16776960,1625547559,0,169122a7,51592762366099461",然后变小了,1
"684.34600,1,25,16777215,1625547557,0,4dfcef3a,51592761428672515",这么好的妻子还出轨,2
"182.29500,1,25,16777215,1625547521,0,8871958b,51592742038405125",林生斌,0
"1641.07200,1,25,16777215,1625547444,0,512bbd96,51592701985947653",喜欢喜欢！！,0
"371.41400,1,25,16777215,1625547428,0,40571a2,51592693442150407",?????,3
"112.61900,1,25,16777215,1625547410,0,c4513517,51592684012306437",有点恐怖了,1
"841.49100,1,25,16777215,1625547407,0,8e292ef9,51592682603544581",如果是你真正喜欢的人，你们是不会觉得恐怖的= =,2
"1585.83700,1,25,16777215,1625547407,0,13f86cbe,51592682632904711",这个剧只适合那些没猜到的人继续看下去,0
"1290.62300,1,25,16777215,1625547396,0,f40a9f52,51592676568989765",绑匪发现了他老婆还能活吗,3
"318.12200,1,25,16777215,1625547373,0,40571a2,51592664951816197","演技不过关,有猫腻了",2
"1334.17000,1,25,16777215,1625547345,0,7838e2f0,51592650032676869",再买一瓶不行吗,1
"294.31600,1,25,16777215,1625547329,0,40571a2,51592641725857797",完了  消失的爱人....,1
"1542.49800,1,25,16777215,1625547317,0,13f86cbe,51592635592736775",嘿嘿嘿嘿嘿嘿~~~,0
"146.02500,1,25,16777215,1625547296,0,9bc55a3a,51592624477306887",呸，死渣男,2
"1278.98700,1,25,16777215,1625547290,0,7838e2f0,51592621162758149",之前还要说不报警呢,2
"855.64300,5,25,15138834,1625547278,0,a51cff9a,51592614979305477",迷人的郭子不服 乔碧罗不服,2
"1327.20900,1,25,15138834,1625547272,0,7680aaf9,51592611863461893",垃圾情节简直没眼看。,2
"336.14600,1,25,16777215,1625547267,0,ca112ea3,51592609033355269",都死了还回来,1
"1582.92000,1,25,13369971,1625547260,0,edb7248e,51592605507518469",吓人这女人,3
"1004.96100,1,25,16777215,1625547241,0,cc103894,51592595610009605",垃圾剧,2
"41.96600,1,25,16777215,1625547236,0,ef581755,51592592870604803",林生斌,0
"1527.67800,1,25,13369971,1625547195,0,edb7248e,51592571528937475",害怕,3
"167.78800,1,25,16777215,1625547191,0,9570b25a,51592569160204291",这还是人吗,3
"148.07900,1,25,16777215,1625547183,0,40571a2,51592565087535107",还想怎么样?,2
"12.51900,1,25,16777215,1625547157,0,9bc55a3a,51592551547273223",那不得起飞了啊,1
"1400.11400,1,25,16777215,1625547138,0,ab02d8b,51592541513973763",哈哈哈哈哈哈哈哈哈哈或或或或或或,0
"916.97400,1,25,16777215,1625547121,0,2d512e74,51592532541833223",妻子应该是幕后boss,0
"95.77500,1,25,16777215,1625547119,0,9570b25a,51592531406749699",神话,0
"402.75200,1,25,16777215,1625547065,0,fed0a616,51592503409246211",考，渣男,2
"1564.07000,5,25,15138834,1625547049,0,4a6ba919,51592495081455619",有点像蘑菇头,2
"838.84300,1,25,16777215,1625547024,0,2d512e74,51592481823784963",这个妻子完美得有点让人不安,0
"1176.50900,1,25,16777215,1625547013,0,cb45e66a,51592475934457863",你特么在逗我，无人机能带得动？,2
"279.37100,1,25,16777215,1625547004,0,c75508e7,51592471084269571",相马是巧克力里的gay,0
"853.56200,5,25,41194,1625546996,0,d06a5486,51592467213975557",不在乎,1
"164.58400,1,25,16777215,1625546977,0,ecca463b,51592456889696263",还是小三更好看。,0
"1635.95500,1,25,16777215,1625546957,0,b115c4a0,51592446581145605",哇！第一集！,0
"1534.22600,1,25,16777215,1625546932,0,f369b5f,51592433325047811",自编自导的,0
"1397.21000,1,25,16777215,1625546927,0,13f86cbe,51592431106785287",我曹，想不通就不抓了？,2
"433.13800,1,25,16777215,1625546918,0,71d6152f,51592426310598661",赶紧撕票嘛,2
"574.20300,5,25,15138834,1625546913,0,a51cff9a,51592423445889031",米其林备胎,0
"420.33800,1,25,16777215,1625546906,0,71d6152f,51592419696705543",还不撕票吗？,2
"1337.15000,1,25,16777215,1625546885,0,d545f4a,51592408958238727",没倒干净至少反证了绑架和他没关系，何必多此一举下毒,2
"1596.06500,1,25,16777215,1625546836,0,9d9efdc,51592383182143493",看过一个类似的电影,0
"537.79400,1,25,16777215,1625546830,0,da417c35,51592379903770631",这个确实离谱,3
"1607.81000,1,25,16777215,1625546826,0,bf12b411,51592378049888263",？？？？？？？？？？？？？？？？？？？？？？？,3
"1615.99600,1,25,16777215,1625546824,0,96f93fdf,51592376745984007",？这还是个连续剧？,2
"167.83000,1,25,16777215,1625546822,0,fed0a616,51592375632396295",林胜斌啊,3
"1320.46600,1,25,16777215,1625546801,0,13f86cbe,51592364888162311",就这也能成为高分剧集，都是一帮什么人在评分,2
"37.24500,1,25,16777215,1625546784,0,4b524114,51592355818504195",林生斌,0
"22.90100,1,25,16777215,1625546769,0,4b524114,51592348003991557",杭州烧妻儿,2
"82.73900,1,25,16777215,1625546767,0,81a015e8,51592347215462403",从这些小细节能看出妻子有强大的控制欲,0
"1330.25800,1,25,16777215,1625546753,0,f0813a2,51592339771097093",xs,0
"1173.36600,1,25,16777215,1625546731,0,acee0060,51592327998210055",这无人机吊不动这么多钱啊,2
"852.81300,1,25,16777215,1625546713,0,cb45e66a,51592318438342661",不会遇到的你在想屁吃？？？？,2
"203.53200,1,25,16777215,1625546709,0,af8182b9,51592316740173827",蓖麻毒素,2
"24.25500,1,25,16777215,1625546702,0,7c2140e6,51592312690573317",早就看过了，，，现在还在剧评,0
"664.33900,1,25,16777215,1625546686,0,cc103894,51592304588750855",听说日本人出轨和吃饭一样简单。,2
"369.94000,1,25,16777215,1625546662,0,b774c993,51592292187242501",三十多岁小奶狗？,2
"1631.91300,1,25,16777215,1625546658,0,3b12c92a,51592289833189379",犬夜叉呢？,2
"1099.73300,1,25,16777215,1625546641,0,acee0060,51592280970625031",太假了吧,2
"856.99600,1,25,16777215,1625546616,0,1106827c,51592267711381509",会,0
"151.08200,1,25,16777215,1625546593,0,599c09ee,51592255861424133",？？？？！,3
"763.39100,1,25,16777215,1625546588,0,238e56f4,51592253408280579",剧名 我的恐怖妻子,0
"274.72300,5,25,15138834,1625546586,0,a51cff9a,51592252037791747",能不能阿斗更新完全剧 在下定论 消失爱人 跟这个神剧比 就是渣 ,2
"369.45900,1,25,16777215,1625546570,0,b7653da3,51592243794411527",高桥啊啊啊,0
"851.56700,1,25,16777215,1625546563,0,39869549,51592239821881351",会,0
"852.97100,1,25,16777215,1625546560,0,ca8d01d3,51592238491762693",会,0
"160.54500,1,25,16777215,1625546557,0,3651527d,51592236750602247",APTX4869,0
"194.28100,1,25,16777215,1625546494,0,5698da93,51592203808014343",最毒妇人心,2
"1022.35000,1,25,16777215,1625546492,0,5697536a,51592202822352903",草泥马，燃起来了,0
"1324.23000,1,25,16777215,1625546490,0,c08fe3f7,51592201925820423",蠢蛋小明,2
"1411.27300,1,25,16777215,1625546467,0,9991d2ba,51592189792747523",雷军的笑死我了哈哈哈哈哈哈,0
"1335.55300,1,25,16777215,1625546463,0,96f93fdf,51592187598077957",要是我早就扔一百公里外了,1
"787.38500,1,25,13369971,1625546455,0,edb7248e,51592183372840967",害怕,3
"765.40000,1,25,16777215,1625546433,0,edb7248e,51592171849515015",害怕,3
"944.52100,1,25,16777215,1625546414,0,5697536a,51592162014396423",这个色调,0
"201.03600,1,25,16777215,1625546414,0,bf12b411,51592161899577347",？？？？？？？？？？？？？？？？？,3
"1624.48000,1,25,16777215,1625546397,0,7590e4be,51592152867143685",说吧几万,2
"322.87800,1,25,16777215,1625546394,0,b2b370d6,51592151518674951",哈哈哈哈,0
"1320.04000,1,25,16777215,1625546383,0,f19d4bd9,51592145813372931",这剧也能9.1分？？？？！？？,2
"175.60700,1,25,16777215,1625546382,0,fb2f7ab6,51592144986570757",期待妻子反杀,0
"1604.56800,1,25,16777215,1625546361,0,b7ea4a99,51592134105497603",？？？？？？？？？？,3
"153.10700,1,25,16777215,1625546359,0,fb2f7ab6,51592133090476039",这男的死不死,2
"1120.83000,1,25,16777215,1625546348,0,55f7e057,51592127566577667",柯南剧情,0
"856.55300,1,25,16777215,1625546342,0,dbff01cb,51592124203270149",会,0
"854.12300,1,25,16777215,1625546334,0,e20a05cd,51592119939760135",在乎,1
"854.77900,1,25,16777215,1625546324,0,5697536a,51592114973704195",会,0
"10.52300,1,25,15138834,1625546250,0,a51cff9a,51592076160663557",我的16亿,1
"1638.03000,1,25,16777215,1625546237,0,c56f06fe,51592069235343367",兄弟们给点力啊，才3.9万,0
"752.32500,1,25,16777215,1625546226,0,4e0b49c0,51592063273140231",正经人谁写日记啊,2
"555.95400,1,25,16777215,1625546225,0,a566c01b,51592062954373127",毛利,0
"1484.03100,5,25,52480,1625546220,0,13a91f59,51592060409479173",不是改切腹吗？,2
"852.58500,1,25,16777215,1625546208,0,84bb8f8b,51592053931900933",会,0
"18.93300,1,25,16777215,1625546204,0,845930d3,51592051571032069",越狱越狱,1
"1364.45000,1,25,16777215,1625546195,0,3284bba5,51592046889664517",垃圾分类扔不了,2
"1595.60200,1,25,16777215,1625546187,0,bc478de9,51592042901405703",好俗的剧情,2
"168.90300,1,25,16777215,1625546181,0,ef4ef42a,51592039497203717",林生斌,0
"1319.92000,1,25,16777215,1625546178,0,17b19f76,51592038367363079",？？？,3
"0.49300,1,25,16777215,1625546177,0,845930d3,51592037562580999",越狱越狱,1
"861.31900,1,25,16777215,1625546166,0,9c08ff0d,51592031743508483",必须会啊...,0
"266.51300,1,25,16777215,1625546145,0,ab02d8b,51592021081587717",全部都是妻子策划的。。。。。。。。。。。。。。。。。。。。。。,0
"851.56100,1,25,16777215,1625546140,0,442b71de,51592018185945091",在乎,1
"467.61900,1,25,16777215,1625546110,0,7fec8f2d,51592002281668613",中国林某？？？？,2
"95.76700,1,25,16777215,1625546099,0,915c59c2,51591996877307909",不想要这样的老婆，好像保姆，时间久了会疯的,1
"846.67500,1,25,16777215,1625546090,0,615ce0c5,51591991947427843",会,0
"1500.13700,1,25,16777215,1625546080,0,fd5a6160,51591986731810819",切腹，切你吗呢，他又不是武士，一帮弱智,2
"1554.33200,1,25,16777215,1625546069,0,e858f4b7,51591981123502083",钱到谁手里了？,2
"764.31500,1,25,16777215,1625546066,0,b115c4a0,51591979284299781",神仙妻子,0
"1118.52800,1,25,16777215,1625546052,0,1cfd0223,51591972226334723",离谱,3
"188.05100,1,25,16777215,1625546035,0,e24e7567,51591963409383427",非正常死亡有活干了,0
"855.00400,1,25,16777215,1625546030,0,3b12c92a,51591960654774277",在乎！！！！！,0
"272.04900,1,25,16777215,1625546028,0,dbaeb3c4,51591959409590277",怎么感觉看过美版的电影,1
"113.39800,1,25,16777215,1625546012,0,5698da93,51591951106441287",这种老婆是不存在的！！！！,2
"79.84500,1,25,16777215,1625545985,0,5698da93,51591937032454149",不存在的,1
"1345.60000,1,25,16777215,1625545981,0,f5fbff9e,51591934738169859",这也太傻了,2
"543.60000,1,25,16777215,1625545967,0,3107718a,51591927444799495",怎么有消失的爱人的味道,1
"69.18300,1,25,16777215,1625545954,0,a4e52fe6,51591920548839429",啊如果我老婆这样我可以每天笑着醒过来,0
"957.54500,1,25,16777215,1625545951,0,6ac5efe5,51591919121203203",两个人长的好像,3
"852.02300,1,25,16777215,1625545948,0,96f93fdf,51591917856096259",会,0
"8.72000,1,25,16777215,1625545948,0,ad71bcf,51591917586612229",越狱呢 绝命毒师呢,1
"358.51900,1,25,16777215,1625545934,0,7fec8f2d,51591910469926915",中国林某,2
"851.84400,1,25,16777215,1625545933,0,3ab7e150,51591909840257029",在乎,1
"860.09400,1,25,16777215,1625545925,0,7c3d7d1a,51591905303068679",肯定在乎啊,0
"487.17200,1,25,16777215,1625545924,0,5697536a,51591905047740419",日常老嫂子,0
"1353.65100,1,25,16777215,1625545924,0,bc478de9,51591905154170887",阿这,3
"1181.63100,5,25,16646914,1625545908,0,13a91f59,51591896809078787",无人机有视频的，你直播给绑匪看吗？,2
"851.61300,1,25,16777215,1625545905,0,967f9640,51591894872358919",会！,0
"1409.66200,1,25,16777215,1625545888,0,321c2f5a,51591885871906819",GNN,0
"256.51900,1,25,16777215,1625545824,0,7fec8f2d,51591852359417859",中国林某,2
"1319.23000,1,25,16777215,1625545821,0,cdb7582e,51591850867294213",好蠢,2
"163.01900,1,25,16777215,1625545818,0,ac69f046,51591849513058307",蓖麻毒素,2
"1408.47500,1,25,16777215,1625545807,0,d5f76b5b,51591843545612291",9.1分高了,0
"229.61900,1,25,16777215,1625545784,0,7fec8f2d,51591831617536007",中国林某,2
"853.79900,1,25,16777215,1625545763,0,76f5b1,51591820594905095",会,0
"853.45900,1,25,16777215,1625545758,0,92151d03,51591817942007815",会,0
"1239.51700,1,25,16777215,1625545752,0,e858f4b7,51591815041646599",空手套白狼，2亿到手,2
"209.52800,1,25,16777215,1625545748,0,120e1f2f,51591812972281861",呵呵，渣男太多了,0
"1095.40700,1,25,16777215,1625545730,0,fbe38590,51591803540865027",呕呕呕呕呕呕呕呕呕呕呕呕呕呕呕呕呕呕呕呕呕呕呕,1
"191.03900,1,25,16777215,1625545726,0,7fec8f2d,51591801096634373",林生斌,0
"1324.32900,1,25,16777215,1625545718,0,d5f76b5b,51591796847804419",留着不倒也就算了，倒了还留着瓶子？,2
"996.66900,1,25,16777215,1625545712,0,ef735927,51591793996201991",《我的恐怖妻子》,3
"45.01900,1,25,16777215,1625545704,0,7718200e,51591789824442371",越狱,1
"185.57700,5,25,16707842,1625545687,0,b093f7cc,51591780571807749",林生斌,0
"1410.87500,5,25,15138834,1625545679,0,ad33be9e,51591776689979399",竹内医生 你也看不惯柳原吗？,2
"1025.51800,1,25,16777215,1625545675,0,1ff38bf4,51591774335401989",燃起来了,0
"1245.03000,1,25,16777215,1625545668,0,c212e043,51591770787020805",柯南有,0
"756.55300,1,25,16777215,1625545645,0,2e0c97d,51591758912946181",正经人谁写日记啊啊啊,2
"1317.79900,1,25,16777215,1625545645,0,c0897d07,51591758715289605",这破剧情能9.1？？？,2
"1272.91500,1,25,16777215,1625545635,0,d5f76b5b,51591753293103109",怎么做到袋子一样的,2
"555.16900,1,25,16777215,1625545630,0,3ab7e150,51591750766559239",毛利小五郎,0
